Start Date,Start Time,End Date,End Time,Duration,Location,Track,Title,Presenters,Book Description,All Day Event,Private,AV Needs
4/29/2016,16:00,5/1/2016,15:00,00 minutes,"Lobby","Mayhem","Chaos Machine","","This customizable marble roller coaster is a perennial favorite- serving as a metaphor for the open source development process. The Chaos Machine is available all weekend for Penguicon attendees to tinker with!",TRUE,PUBLIC,"none"
4/29/2016,16:00,5/1/2016,15:00,00 minutes,"Lobby","Mayhem","Free Fates Fortune Telling Booth","Valerie Hibbard","Find a token- bring it to the booth in the lobby- and randomly generated predictions will be given to you! You may also write a short question and receive a Yes or No answer in return. Hours of operation posted at the booth.",TRUE,PUBLIC,"none"
4/29/2016,16:00,5/1/2016,15:00,00 minutes,"Lobby","Mayhem","Giant Jenga","","Stop by and play some (enormous) Jenga with your friends- or meet new people. No writing dirty things on the blocks! You'll just have to use your imagination.",TRUE,PUBLIC,"none"
4/29/2016,16:00,5/1/2016,15:00,00 minutes,"Lobby","Mayhem","NUET Scouts","Justin Coluzzi, Kevin McLeod, Alex Drummer","The Scouts are at it again! The Nearly Useless Entertainment Team is back for another year at Penguicon- bringing you fun- mayhem- and shenanigans. Find us wandering the con to see what we have planned this year.",TRUE,PUBLIC,"none"
4/29/2016,16:00,5/1/2016,15:00,00 minutes,"Lobby","Mayhem","Pengicon Picture Bingo","","Snap a picture of each clue and you will be rewarded! Go to Registration- Ops- or the Greeter Table to get started!",TRUE,PUBLIC,"none"
4/29/2016,16:00,5/1/2016,15:00,00 minutes,"Lobby","Mayhem","Pirate Sea Chanties!","Rathbone the Pirate","Rathbone the Pirate will enchant us with authentic sea chanties throughout the weekend!",TRUE,PUBLIC,"none"
4/29/2016,16:00,5/1/2016,15:00,00 minutes,"Lobby","Mayhem","Ribbon Fairies","","Look out for the Ribbon Fairies! If you find them- you can trade them a ribbon for a ribbon!",TRUE,PUBLIC,"none"
4/29/2016,16:00,5/1/2016,15:00,00 minutes,"Lobby","Mayhem","Where in the World?","","Wondering where people are coming from to go to Penguicon?  Stop by and tag the city you came from on the World- US or Michigan map!",TRUE,PUBLIC,"none"
4/29/2016,16:00,5/1/2016,15:00,00 minutes,"Mystery Location","Mayhem","Pirate Treasure Hunt!","Rathbone the Pirate","Temporary description",TRUE,PUBLIC,"none"
4/29/2016,17:00,5/1/2016,14:50,50 minutes,"321","Penguicon","Artemis","Lansing Maker Network","Space… the ultimate target-rich environment. These are the voyages of the Starship Artemis- and its sister vessels- whose ongoing mission is seek out aggressive life forms- marauders and even each other- and blow ‘em all to space-smithereens!  Lansing Makers Network will be bringing their version- with lighting effects- of the popular starship bridge simulator game- Artemis! A co-op starship sim for up to six crew members.  ",TRUE,PUBLIC,"none"
4/29/2016,19:00,5/1/2016,15:00,00 minutes,"HackerSpace (317)","Tech, Life, DIY","Dangeous Things","Amal Graafstra, Anita Fowler","Featured Guests Dangerous Things will be set up in our Hacker Space throughout the weekend offering RFID implantation services. Please stop by and talk to them for more information and for costs.",TRUE,PUBLIC,"none"
4/29/2016,16:00,4/29/2016,17:50,1 hour and 50 minutes,"Algonquin A","Action Adventure","I know Kung Fu","Mike SanDiego","' I know Kung Fu.' Sound familiar? Thanks to movies like the Matrix and Kung Fu Panda- this ancient martial art is fairly well known in the west. But do you actually know what it really is? If you want to find out- come and learn some basics of this ancient art form that is thousands of years old- and get a taste of what real Kung fu is like!  This workshop will be active- so dress comfortably! Workout pants and sneakers would be ideal- dress clothes- costumes- or restrictive clothing should be avoided. For safety reasons- this is not a workshop generally recommended for children or those with medical and or physical conditions that would make high mobility a health risk.",FALSE,PUBLIC,"none"
