Start Date,Start Time,End Date,End Time,Duration,Location,Track,Title,Presenters,Book Description,All Day Event,Private,AV Needs
5/3/2019,16:00,5/5/2019,16:00,48 hours,"Various Location","Mayhem","Catch Me if You Can!!","","I am the Ribbon Fairy! Catch me with one or many ribbon(s)- and I will present you with one my own.",TRUE,PUBLIC,""
5/3/2019,16:00,5/5/2019,16:00,48 hours,"Various Location","Mayhem","Furry Delivery Service","","Be on the lookout for Penguicon's furry friend who will be making special deliveries around the con.",TRUE,PUBLIC,""
5/3/2019,16:00,5/5/2019,16:00,48 hours,"Lobby","Mayhem","Penguicon Photo Booth","","Say cheese! Grab a prop and take some pics!",TRUE,PUBLIC,""
5/3/2019,16:00,5/5/2019,16:00,48 hours,"Lobby","Mayhem","Chaos Machine","","This customizable marble roller coaster is a perennial favorite. It serves as a metaphor for the open source development process. The Chaos Machine is available all weekend for Penguicon attendees to tinker with!",TRUE,PUBLIC,""
5/3/2019,16:00,5/5/2019,16:00,48 hours,"Various Location","Mayhem","Bazaar Quest","","A D&D quest of greatness!",TRUE,PUBLIC,""
5/3/2019,16:00,5/5/2019,16:00,48 hours,"Lobby","Mayhem","Giant Jenga","","It's your favorite party game- Jenga- but GIANT!",TRUE,PUBLIC,""
5/3/2019,16:00,5/5/2019,16:00,48 hours,"Lobby","Mayhem","Prize Capsule","","Put in a quarter and get a prize!",TRUE,PUBLIC,""
5/3/2019,16:00,5/5/2019,16:00,48 hours,"Various Location","Mayhem","Penguin Hunt","","Hunt down the elusive alien race of Pengui who are here because they thought Penguicon was a call from their mothership to send them home. They are a friendly but skittish bunch so we ask that you only observe them where they are by taking their picture. You will be rewarded for your skills of observation when you present your captured image to the ConChair- Jessica Roland.",TRUE,PUBLIC,""
5/3/2019,12:00,5/3/2019,13:00,1 hour,"Gaming (TC's Room)","Gaming","Dice Forge","The Wandering Meeple","BG 2-4 players; Development game featuring innovative mechanics based on dice with removable faces. In this dice crafting game- players build their own dice. Roll your dice- manage your resources- complete ordeals before your opponents and explore multiple winning strategies.",FALSE,PUBLIC,""
5/3/2019,13:00,5/3/2019,15:00,2 hours,"Gaming (TC's Room)","Gaming","Azul","Heather Williams","BG 2-4 players; Players take turns drafting colored tiles from suppliers to their player board. Later in the round- players score points based on how they've placed their tiles to decorate the palace. Extra points are scored for specific patterns and completing sets; wasted supplies harm the player's score. The player with the most points at the end of the game wins.",FALSE,PUBLIC,""
5/3/2019,15:00,5/3/2019,16:00,1 hour,"Gaming (TC's Room)","Gaming","Unpublished Prototype: GaiaVora","Matt Arnold","BG; Players fill the rotating cardboard planet of Gaia with verdant life. Arrange your carnivores- herbivores- and plants- so you can eat your opponents- under the light of Vora- the moon. Survive on the highest stacks of land tiles- when the final meteor strikes!",FALSE,PUBLIC,""
5/3/2019,16:00,5/3/2019,17:00,1 hour,"Algonquin C/D","Tech","Building an Open Source Artificial Pancreas","Sarah Withee","What if open source software or hardware could help improve peoples lives by solving some of their health problems? After the medical tech industry kept promising a system to help automatically manage insulin for type 1 diabetic people and never delivering- some people got together to find ways to do it with the tech they already had. Over the past few years- a 'closed-loop' system has been developed to algorithmically regulate peoples blood sugars. As a diabetic- the presenter built this system and saw her sugar values stabilize much more than would be possibly by managing them manually. Learn about OpenAPS (the open artificial pancreas system) and how it works- what problems it solves- and its safety and security concerns. The presenter will also share her personal experience and what OpenAPS means for her health now and in the future. Consider how we- as software developers- can change peoples lives through the code we write.",FALSE,PUBLIC,""
5/3/2019,16:00,5/3/2019,17:00,1 hour,"Gaming (TC's Room)","Gaming","Mystic Vale","The Wandering Meeple","BG 2-4 players; This game features an innovative 'card crafting system-' which lets you not only build your deck- but build the individual cards in your deck- customizing each card's abilities to exactly the strategy you want to follow.",FALSE,PUBLIC,""
5/3/2019,16:00,5/3/2019,17:00,1 hour,"EMC I","Cosplay","How To Get Started In Cosplay","Jennifer Skwarski","Have you seen a lot of con goers dressed up in fabulous costumes? Would you like to join in on the fun? Feeling a little clueless on how to start or maybe a bit intimidated? We will talk about techniques to make a costume- sources of inspiration- how to choose a character- and trying to keep it all in a budget.",FALSE,PUBLIC,""
5/3/2019,16:00,5/3/2019,17:00,1 hour,"EMC II","Gaming","Dice!","Ellen Rimar","An in-depth talk about the gaming staple- dice. Their history- styles and types (including crooked dice)- big manufacturers and independent makers- and a focus on building and maintaining a collection.",FALSE,PUBLIC,""
5/3/2019,16:00,5/3/2019,17:00,1 hour,"Charlevoix B","Tech","Open Source Firewall pfSense","Tom Lawrence","Learn how to configure the open source pfSense firewall.",FALSE,PUBLIC,""
5/3/2019,16:00,5/3/2019,17:00,1 hour,"Charlevoix A","Life","Beginners Guide to Giving a Panel","John Patrick","Have you every ever thought about giving your own presentation at Penguicon or other events but didn't think you had what it takes? Being able to give a presentation isn't just a way to get discounted admissions to conventions- it is a valuable skill that can be applied in your everyday life. I have worked in the convention support industry for over 18 years and have seen amazing and not-so-amazing speakers. Let me share with you some of the pitfalls to avoid as well as easy tips for preparing your presentation and overcoming the fear of failure. Maybe next year you can get one of those spiffy presenter ribbons.",FALSE,PUBLIC,""
